Title,Place,Job_type,Department,Date,Overall_rating,work_life_balance,skill_development,salary_and_benefits,job_security,career_growth,work_satisfaction,Likes,Dislikes
Assistant Manager,"Gurgaon/Gurugram, Haryana",,Engineering Department,4 Apr 2023,3.0,1.0,3.0,3.0,4.0,5.0,2.0,,
Hvac Technician,Bhopal,Full Time,,2 May 2022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Not Any benifit not good management,Not good
Senior Engineer MEP Construction,Hyderabad/Secunderabad,Full Time,Construction Engineering Department,7 Apr 2022,5.0,3.0,5.0,3.0,4.0,4.0,4.0,Good working environment and culture.,Only good thing about company is that it is 75 year old indian listed company
Deputy Talent Management Manager,Mumbai,,Corporate Training Department,0 Nov 2021,1.0,2.0,1.0,1.0,1.0,1.0,1.0,Terrible working culture where freshers and experienced person join and later realise their mistake. Highest iteration in similar industry,Little bit politics are there.
Senior Engineer Marketing,Ahmedabad,,Enterprise & B2B Sales Department,0 Apr 2022,5.0,5.0,4.0,5.0,4.0,3.0,5.0,Great,Post pandemic cut down in salary
Assistant Manager,Bangalore Urban,,Construction Engineering Department,6 May 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Job security and Support from Seniors,The culture is really good
Assistant Manager Electrical,Hyderabad,,Construction Engineering Department,8 Feb 2022,4.0,3.0,4.0,4.0,4.0,4.0,4.0,Sometimes the hierarchy is the problem,Freedom of working
Assistant Manager Project Management,Mumbai,,Strategic Management Department,7 Feb 2022,4.0,4.0,3.0,3.0,4.0,4.0,3.0,Salary is decent but career growth is little slow,Teammates not supportive at all. Once you join please forget that you have a family. Once you are hired don't think in that way you are bought to do the billing any time in a day.
Deputy Manager - E-commerce Operations,Mimbai,,Marketing & Sales Department,9 Feb 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Waste don't join this company if u join ur life total kali so avoid pls,Full of pressure
Commercial Officer,Kolkata,,,7 Jan 2022,1.0,1.0,3.0,3.0,5.0,1.0,1.0,,
Senior Sales Engineer,Chennai,,BD / Pre Sales Department,8 Jan 2022,3.0,3.0,2.0,3.0,2.0,2.0,1.0,,
Management Trainee,Hyderabad/Secunderabad,Intern,Marketing Department,9 Apr 2023,5.0,5.0,5.0,3.0,3.0,5.0,3.0,Work culture,"Nothing , there is nothing dislike"
Workman,Thirumullaivoyal,Full Time,ITI/Machine Refrigeration and Air conditioner  Department,0 May 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Skill development and learning,No
Bms Engineer,Bangalore,,HVAC Department,4 Feb 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Work place is good,Carrier growth is slow
Assistant Manager,Thane,,,6 Feb 2022,5.0,3.0,5.0,5.0,4.0,4.0,4.0,"Culture is very good at the company, very good company for learning and growth purpose",Very nice company
Air Condition Technician,Kolkata,,"Operations, Maintenance & Support Department",0 Apr 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,No,Great place to work
Assistant Manager,Lucknow,,Construction Engineering Department,6 May 2022,5.0,5.0,5.0,4.0,4.0,4.0,5.0,Travel policy,Brand Equity is very good till now.
Senior Sales Executive,Kolkata,,Enterprise & B2B Sales Department,2 Dec 2021,3.0,2.0,4.0,3.0,3.0,3.0,3.0,Career growth is slow. New learnings doesn't happen. Lazyness in peer work,We can learn a lot here and people are helpful and friendly
Design & Estimation Engineer,Doha,,Engineering & Manufacturing Department,0 Apr 2022,4.0,1.0,4.0,2.0,2.0,2.0,4.0,"No work-life balance, overloaded with work, pay scale is less, long hours, no appraisal","It’s work culture is good, one can work freely as per their role."
Engineer,Bhubaneswar,,Sales Support & Operations Department,7 Nov 2021,4.0,4.0,5.0,4.0,4.0,4.0,5.0,Work environment,Nothing.
Regional Sales Manager,Mumbai,,Enterprise & B2B Sales Department,3 Apr 2022,4.0,5.0,4.0,4.0,4.0,5.0,4.0,,
Team Manager,Mumbai,Full Time,,3 Apr 2022,4.0,3.0,4.0,4.0,3.0,4.0,4.0,Its a good company to work,Quality coil shop
Diploma Electrical Engineer,Himachal Pradesh,,Construction Engineering Department,6 May 2022,4.0,1.0,1.0,3.0,4.0,3.0,1.0,Coil shop,HR is good
Assistant Manager,Mumbai,,Procurement & Purchase Department,5 Feb 2022,4.0,4.0,4.0,4.0,4.0,3.0,3.0,Not much aggresive at all the time,Yes I like it work in in bluestar
Back Office Executive,Mumbai,,Back office Department,6 Oct 2021,4.0,3.0,3.0,3.0,3.0,4.0,4.0,Yes I did like it worked in blue star Limited,good
Accountant,Ahemdabaad,,Accounting & Taxation Department,0 May 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,good cumpni supeer working all,"Good culture at work place, company policy also good"
Senior  Engineer Service Delivery,Ahmadabad,,Construction Engineering Department,7 May 2022,5.0,5.0,4.0,5.0,4.0,5.0,4.0,"Culture,management and policies are very good...",No Job security... Top management is totally corrupted.. You need to have godfathers to survive... Top management including the MD has soft corners for women employees.. Performers and hard-working males employees are fired but the women employees have an extra edge and they survive at ease. HR is the weakest.. Poor exit formalitiesand no courtesy calls extended while relieved by Regional / Branch HR. I had loved this company and...Read More
ERC EXECUTIVE,"Bidhannagar, Sector V",,Corporate Training Department,0 Apr 2022,5.0,4.0,5.0,4.0,5.0,4.0,5.0,"Learned a hard lesson. Having being loyal and dedicated to the organization, but the top management doesn't have any empathy for their employees. No timely appreciations, no timely career growth. One has to beg and cry in order to get promoted. One has to have strong skills of PATIENCE. There are no real Managers to look upon and get inspired. There is no Work-Life Balance; no training programs..",Quick decision making managemen
Manager,Chennai,,,7 Apr 2021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Slow process,Good environment
Senior Engineer,Mumbai,,Construction Engineering Department,9 Mar 2022,4.0,3.0,4.0,4.0,4.0,4.0,3.0,Everything is good,
Area Service Manager,Jaipur,,Enterprise & B2B Sales Department,6 Feb 2022,5.0,4.0,4.0,4.0,5.0,4.0,4.0,,
"Split AC Installation, Manitanace",Tamilnadu,Full Time,"Installation, brake down Department",6 May 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good work,"Installation , break down good work"
Project Engineer Mechanical/FT,Site Office - Mumbai,Full Time,Construction Engineering Department,1 Sep 2021,2.0,1.0,1.0,1.0,1.0,1.0,1.0,Flexible timing for project engineers upto 11 hrs..... (At project site ) Very horrible culture..,"1. No Work life balance
2. No increment/No salary raise.
3. Site expenses clearing depends on your manager
4. Overload working structure
5. You are working like a slave.
*** Think thrice, if you are going to join in this Co.***"
Maintenance Technician,"Dahej, Gujarat",Full Time,,7 Jun 2022,4.0,4.0,1.0,5.0,2.0,3.0,3.0,Blue Star best compnay,I don't know
Office Manager,Hyderabad/Secunderabad,,,7 Jan 2022,5.0,4.0,5.0,4.0,4.0,4.0,4.0,"Good work enviroment and culture. Teammates are supportive and the management is transparent. Company policies are good, appraisals are fair and thay good salary hike and bonus eveey year.",There is a lot of politics and the management doesnt address our issues. Salary is decent but career growth is slow. There is a bond of 2years 6months
Deputy Manager,Munbai,,,3 Jul 2022,3.0,2.0,3.0,2.0,3.0,3.0,2.0,Insurance policy for employees.,Everything.
Ahu AC Electrical Work,Navi Mumbai,,Saki naka Department,0 Apr 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Very most and likely  company at blue Star ltd,Like this company
Hvac Technician,Mumbai,,,7 Jun 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,No anything,Nothing
Senior Executive,Chennai,,Enterprise & B2B Sales Department,4 Feb 2022,2.0,3.0,5.0,2.0,2.0,2.0,1.0,It is not a safe place to work for women,Good working environment and culture. Teammates are very supportive and best thing Management is to good
Project Engineer,Vadodara,,Project Management Department,5 Sep 2021,3.0,4.0,4.0,4.0,4.0,4.0,4.0,No one,currently working work culture
Area Service Manager,Jhansi,,SCM & Logistics Department,6 May 2022,5.0,5.0,3.0,4.0,2.0,3.0,2.0,"salary/appraisal,work environment",
Assistant Manager Production,DNH,Full Time,Construction / Manufacturing Department,3 May 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good work environment,"if someone like to face challenges then undoubtedly it's the best, Work flow never gets stagnant or monotonous, it always full of new challenges that will help you to learn & develope more and more, 
Great work environment, support is always provide in times of need, 
Overall a good place to work"
Engineer,Kolkata,Full Time,Construction Engineering Department,4 Apr 2021,5.0,3.0,5.0,4.0,3.0,4.0,4.0,Work-life balance can be improved more.,"Good culture, good environment"
Sales Engineer,Kolkata,Intern,Sales & Marketing Department,6 May 2022,5.0,5.0,5.0,4.0,5.0,5.0,4.0,Project execution basically in West Bengal,good company…….
Business Development Manager,Bangalore,,BD / Pre Sales Department,0 Mar 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,non,Good work environment
Hvac Technician,Bareilly,,Hvac technician  Department,4 Jan 2022,5.0,4.0,4.0,4.0,4.0,4.0,3.0,Good job every years training,Yes I am interested
Computer Operator,Indore,,Software Development Department,1 Jun 2020,4.0,5.0,5.0,5.0,5.0,4.0,4.0,Yer,"Good company 
Supporting behaviour all staff"
Fire Fighting Formen,Kochin,,Construction Engineering Department,9 Apr 2022,5.0,4.0,5.0,4.0,4.0,4.0,4.0,Working culture,Salary not in time
Senior Manager Project Management,"Pune, Maharashtra",,,7 Jun 2022,5.0,3.0,3.0,1.0,4.0,5.0,2.0,Flexi working hours. Work freedom.  Compensation and benefits.,Exit interview should
Assistant Manager - Export Commercial,Thane,,International Business Department,9 Jun 2022,4.0,3.0,3.0,4.0,4.0,4.0,3.0,"Culture is good and salary timely pay, food is good 😊",Promotion is very slow 😞
Test Engineer,"Dadra & Nagar Haveli/Silvassa, Dadra & Nagar Haveli",,Production & Manufacturing Department,1 May 2023,4.0,5.0,5.0,4.0,4.0,5.0,4.0,,
Hvac Engineer,Hyderabad/Secunderabad,Full Time,Construction Engineering Department,3 Mar 2022,5.0,4.0,4.0,2.0,1.0,2.0,2.0,Average,Understand  the person mentality
Echo Technician,Mumbai Suburban,,,7 May 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Work culture, company police ,management",None everything is fine with me.
Trainee,At.vasuri,,Screw chiller Department,3 Apr 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Well coapretive staff management are stretched &t transparent,Policies
General Manager Hr,Dadra & Nagar Haveli/Silvassa,,Tourism Services Department,2 May 2022,3.0,4.0,3.0,4.0,3.0,3.0,3.0,Less career opportunities,Very nice
HVAC MACHANICAL ENGINEER,Mumbai,,Project Execution Department,1 Oct 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Well profile & flexible all,Compony is best blue star
Technical Helper,Mumbai,,Operator  Department,0 Mar 2022,1.0,1.0,1.0,1.0,3.0,3.0,2.0,Goood,Nothing to say but good experience at here
Hvac Engineer,Bangalore,,Construction Engineering Department,1 Dec 2021,5.0,5.0,5.0,5.0,3.0,5.0,5.0,There are no partialities among a crew or team. Great work place to build a good relationship with all and to develop our skills. This makes more comfortable for each and every employees to work here.,"1) Giving more training about their roles and functions to the freshers or New joinee will help them to learn quickly.
2) Career growth is slow."
Planning Engineer,Hyderabad/Secunderabad,,Commercial Airconditioning Division Department,2 Apr 2021,5.0,3.0,4.0,4.0,5.0,5.0,4.0,Committed towards dedication,Nothing
Project Construction Engineer,Hyderabad/Secunderabad,,Construction Engineering Department,6 Jan 2022,3.0,2.0,3.0,3.0,4.0,2.0,3.0,No comments,No comments
Safety Officer,Pune,,Ehs Department,8 Jun 2022,5.0,2.0,4.0,5.0,3.0,4.0,1.0,,
Electrical Engineering Supervisor,"Bhubaneswar, Odisha",Full Time,Construction Engineering Department,7 Jan 2023,4.0,3.0,3.0,4.0,5.0,4.0,4.0,Blue Star is a Brand.,Project Basic job is
Support,Chennai,Full Time,Support Department,0 Mar 2022,5.0,4.0,4.0,4.0,4.0,5.0,4.0,"Work culture, environment and company policies",Nothing
Project Manager Fire Fighting,Delhi NCR,Full Time,Construction Engineering Department,1 May 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Everything is good in company',Nothing
Senior Sales Engineer,"Bengaluru/Bangalore, Karnataka",Full Time,Sales & Service Department,2 Aug 2022,4.0,3.0,4.0,4.0,3.0,4.0,4.0,Company benefits and perks,Work pressure
Production Trainee,"At.vasuri,post Biloshi Khaniwi Wada",,,3 Aug 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"RAC cycyle, AC machine work is very excellent .",Every Work is like that
Area service manager,Bhopal,,Corporate Training Department,2 Jun 2022,5.0,4.0,4.0,4.0,4.0,4.0,3.0,Good working invironment,Team support.
Senior Service Delivery Executive,WEST DELHI,,Construction Engineering Department,2 Mar 2022,3.0,2.0,3.0,3.0,4.0,3.0,3.0,Management,"Freedom to work, good support from team leader"
Electrical Supervisor,Kochin,,Construction Engineering Department,3 Dec 2021,4.0,4.0,4.0,2.0,4.0,4.0,3.0,"Contract base job, except salary no other any benefits.",Worst place to work. Internal politics
Draughtsman Mechanical,Mumbai,,Engineering Department,1 Apr 2022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Good for work,
Commercial Executive,Kala Amb,,Procurement & Purchase Department,1 Jan 2022,5.0,5.0,5.0,5.0,4.0,5.0,5.0,,
"Store Keeper, Logistics",Chani,Full Time,Storekeeper Department,3 Mar 2022,2.0,5.0,5.0,5.0,5.0,5.0,5.0,Good work,1 year
Cco,Tiruppur,Full Time,,0 Mar 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Work culture,No dislike all future is goog
Senior Procurement Engineer,Gurgaon/Gurugram,Full Time,Procurement & Purchase Department,8 Nov 2021,4.0,3.0,4.0,3.0,4.0,5.0,4.0,"Has a good culture to work with, you could get a great team.","Tradeoffs are there, I would say that they don't compensate their employees very well."
Assistant Manager,Gurgaon/Gurugram,,Stores & Material Management Department,5 Apr 2022,4.0,4.0,4.0,4.0,4.0,4.0,5.0,Working culture and team support,work life balance
Qa Qc Inspector,Dadra & Nagar Haveli/Silvassa,,Quality Assurance Department,8 Feb 2022,5.0,5.0,5.0,5.0,5.0,5.0,4.0,Great work place specially dadra plant,Company norms was excellent as compare to others
LAN And WAN Network Engineer,Gurgaon,,Lan wan technician Department,7 Jan 2022,5.0,5.0,5.0,5.0,5.0,5.0,3.0,Nothing special everything was fine,Join in worst condition
Maintenance Engineer,"Indore, Madhya Pradesh",,IT Support Department,4 Oct 2022,1.0,1.0,4.0,1.0,1.0,1.0,1.0,Very good sinor,Nothing
Safety Supervisor,Mumbai,,Fire & Safety Department,8 Dec 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Company is good with culture . Work life balance is poor,Work Life balance is poor . Grow is slow
Assistant Manager,Gurgaon/Gurugram,,,9 Feb 2022,4.0,2.0,3.0,4.0,5.0,4.0,3.0,Overall good company,
Logistics Executive,Ambala,,SCM & Logistics Department,5 Oct 2021,5.0,4.0,3.0,3.0,4.0,3.0,3.0,,
Assistant Manager -Company Secretary,Mumbai,Full Time,C Department,2 Mar 2022,3.0,3.0,3.0,3.0,4.0,3.0,3.0,Good culture,Package
Executive,Vada,Full Time,Construction / Manufacturing Department,8 Jul 2021,5.0,5.0,5.0,3.0,3.0,5.0,4.0,Good work environment and culture. Security is good and they give good salary.,There is a lot of politics and the management doesn’t address our issues. Salary is decent but career growth is slow. There is a bond of 2 years before which you cannot resign. On the job training is not given to new joinees.
Get,Dadra & Nagar Haveli/Silvassa,Full Time,,0 Jan 2022,2.0,2.0,1.0,1.0,2.0,3.0,2.0,Learning experience was nice,Salary was very low
Trainee,Dadra,Full Time,Coil shop Department,3 Nov 2021,4.0,5.0,4.0,4.0,5.0,5.0,4.0,"The management of company is excellent, friendly environment, first  is safety of worker",Site culture
Site Administration,Tada,Full Time,Administration Department,3 Apr 2022,4.0,4.0,3.0,3.0,3.0,3.0,3.0,No recognition,The company makes a bright future
Air Condition Technician,Kheri District,,,1 Apr 2022,5.0,4.0,4.0,4.0,4.0,4.0,4.0,Salary issue but overall good,Lot of things to gain experience
Quality Auditor,Kalamb,,Quality insurance Department,9 Apr 2022,5.0,3.0,5.0,2.0,1.0,5.0,3.0,Future is not safe for temporary workers,Good working culture
Site Engineer,"Hyderabad/Secunderabad, Telangana",,Construction Engineering Department,9 Dec 2022,4.0,3.0,3.0,4.0,3.0,4.0,3.0,Nothing to say negative,As I haven't joined will tell after joining. Job seekers. A very good company
Store Manager,Kolkata,,,4 Sep 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Will write more about after joining your esteem organization,Culture is well 🙂
Hvac Engineer,"Dadra & Nagar Haveli/Silvassa, Dadra & Nagar Haveli",,"Operations, Maintenance & Support Department",9 Mar 2023,5.0,4.0,4.0,4.0,4.0,4.0,3.0,Not promoting easily,
Deputy Manager,Lucknow,Full Time,After Sales Service & Repair Department,7 Aug 2021,4.0,3.0,4.0,3.0,4.0,4.0,3.0,Company policies,You cannot enjoy work policies if u r not close to your boss..also no recoznization for your hard work
Senior Electrician,Hardoi Up,Full Time,"Operations, Maintenance & Support Department",9 Mar 2022,4.0,4.0,4.0,5.0,4.0,5.0,4.0,Working time,Good timeing
Assistant Manager,Mumbai,Full Time,,4 Nov 2021,5.0,1.0,4.0,4.0,3.0,4.0,2.0,HR & company policy,Growth is depend only on favouritism. No work life balance to employees.
Project Engineer Hvac,Ahmedabad,,Construction Engineering Department,7 Apr 2022,5.0,4.0,5.0,5.0,5.0,5.0,5.0,"Culture , supporting staff",There is full politics
Senior Executive Stores,Bhiwandi,,Stores & Material Management Department,8 Nov 2021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Full politics only,Excellent
Site Engineer,Mumbai,,Construction Engineering Department,2 Apr 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Excellent,"I am enjoying working at Bluestar as an GM R&D Electronics and Electricals, vertical head, team is very very matures and evey one cooperates to meet goals and keep always on toes to achieve targets."
"General Manger And Vertical Head - Electronics And Electricals, R&D ,Thane",Thane,,Research & Development Department,9 May 2021,4.0,5.0,5.0,3.0,3.0,4.0,2.0,Nothing,"The company culture is very good, people are supportive and there is ample of learning opportunities within the company"
Executive Assitant,Thane,,SCM Department,3 Jun 2021,4.0,4.0,5.0,4.0,4.0,5.0,4.0,"The office politics, but i believe its everywhere :(",New chalanges .
Site Engineer,Hyderabad,,Construction Engineering Department,3 Oct 2019,4.0,3.0,5.0,4.0,3.0,3.0,4.0,To much pressure for projects people,Nice place to work. Providing opportunities to freshers and youngers
Senior Engineer - Product Development,Thane,,Engineering & Manufacturing Department,2 Apr 2022,5.0,5.0,5.0,5.0,3.0,5.0,5.0,Nothing,
Project Engineer Hvac,Pune,Full Time,Construction Engineering Department,2 May 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Nice company to work,NO
Technician,Nashik,Full Time,Construction Engineering Department,6 May 2022,5.0,2.0,1.0,1.0,1.0,2.0,1.0,BLUESTAR  LTD ME SALERY NO GROWTH  IN YEARLY,Its very comfortable to work with Bluestar family. Supportive management.
Electrical Project Engineer,Kochi/Cochin,Full Time,Construction Engineering Department,8 Jun 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Job pressure on employees is high.,Very good environment and co operation by teammates .
Hvac Engineer,Jaipur,,Service Delivery Department,6 May 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Nepotism , Fill the vaccancy only with those who known or relative.",Only company and company's policy is good
Assistant Manager Electrical,Gurgaon,,Architecture & Interior Design Department,5 Sep 2021,4.0,1.0,4.0,5.0,3.0,5.0,4.0,No team work at all...,"Firstly bluestar ia a good  and multinational company .... who ever works even as a sales promoter in bluestar he/she will be proud to say anyone that he/she is working in bluestar.... when i worked as a sales promoter of bluestar waterpurifier ,I was proud to say to all ..its good and there are good  chances  for growth in   job , nd when i sells a waterpurifier ii was happy to see the happy smile in customers  face 😊 i  worked there for 1 year,but due to some personal reasons,i stopped my job...i informed my ASM before 2 months ....salary will be credited in tcorrect date in everymonth .. from my 1st day to the last day of stopping the job,i was very happy and proud ...  i was happy in my job .I  got an excellent work experience from bluestar.... pne message i would like to share is job is excellent, and always our comfort and happiness will be according to the outlet,counter nd persons who works with us😊...Read More"
Sales Executive,Thiruvananthapuram,,Water Purifier Department,1 May 2021,5.0,4.0,5.0,4.0,4.0,5.0,3.0,Job is soo good nd i was proud to say to others that im a bluestar sales promoter,I am working on software of bule star servit ad
Back Office Executive,Mumbai,,Customer Service Department,3 Aug 2021,4.0,4.0,3.0,4.0,5.0,5.0,4.0,Nothing,Large organisation with many offices and thus the opportunity for internal job postings.
Senior Manager- Product,Gurgaon,,Product Department,5 Apr 2021,2.0,1.0,2.0,2.0,2.0,1.0,1.0,Very bad work culture and bad work life balance. Neither they share constructive feedback nor do they address issues of learning and growth.,Work culture and Company policy
Assistant Manager,Chandigarh,,BD / Pre Sales Department,1 Jan 2022,4.0,4.0,4.0,4.0,4.0,3.0,4.0,nothing,Good Company for fresher and lateral if experience is less than 7 years
Assistant Product Manager,Thane,,Hardware Department,7 Apr 2021,5.0,4.0,5.0,3.0,5.0,5.0,3.0,"Due to Covid, Salary reduction happened. Many benefits were cut down.",
Senior Engineer,Mumbai,Full Time,Construction Engineering Department,9 Apr 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good work environment an culture. Supportive team and management. Handsome salary for entry level candidate.,Slow career growth. Job security is not that much great.
Senior Executive - Sales & Marketing,New Delhi,Full Time,Marketing Department,3 Sep 2021,4.0,3.0,3.0,3.0,3.0,3.0,3.0,Company policies,Management
Divisional Service Engineer,Indore,,Upsd Department,9 Oct 2021,5.0,5.0,5.0,4.0,5.0,5.0,5.0,I am Very Happy with Blue Star Limited.,Time management for service delivery
Management Trainee,Dadra & Nagar Haveli/Silvassa,,Production & Manufacturing Department,4 Oct 2021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Nothing,education they want labour
Technical Sales Engineer,Kolkata,,Sales Support & Operations Department,8 Jun 2022,5.0,1.0,5.0,3.0,5.0,5.0,2.0,Nothing much,Nothing much
Executive Assistant To Evp,Thane,,P&SC Department,6 May 2021,5.0,5.0,3.0,4.0,4.0,5.0,4.0,"Work culture, people are friendly, with lot of opportunities within the company",Slow growth and compensation
Hvac Design And Site Engineer,Salem,,Hvac Department,8 Jul 2021,4.0,4.0,4.0,3.0,4.0,4.0,4.0,Nice platform to learn,Career growth is good but salary is less
Qa Qc Engineer,Dadra,,,9 Jun 2019,4.0,4.0,4.0,4.0,3.0,4.0,5.0,Good culture and environment,Nothing
Deputy Manager Design,Thane,,Engineering & Manufacturing Department,9 Aug 2021,5.0,4.0,5.0,4.0,4.0,5.0,3.0,"Working culture, work life balance",Favouritism
Project Trainee,Mumbai,,Construction Engineering Department,7 Apr 2021,4.0,1.0,3.0,1.0,1.0,2.0,1.0,Someone who looks you outside that you worked in a well known company.,""" Don't love your company, you may not known the company stops loving you""  Covid pandemic is the best example, more than 300+  people forcefully fired."
Electrical Site Engineer,Mumbai,Full Time,Construction Engineering Department,2 Jan 2019,4.0,5.0,4.0,4.0,3.0,4.0,5.0,Learning and career growth good in blue star.,"Work culture, Job security, Flexible timing, Learning, Exposure"
Senior Engineer Mechanical,Hyderabad,Full Time,Construction Engineering Department,3 Jun 2021,4.0,3.0,5.0,4.0,5.0,4.0,4.0,Work life balance,"Work Life balance,Colleagues are good and supportive"
Assistant Manager,Mumbai,,,5 May 2021,4.0,3.0,3.0,1.0,1.0,1.0,2.0,"No job security, Low salary",Skill development is at the peak while working and learning
Project Engineer Mechanical,Thane,,Construction Engineering Department,7 May 2021,3.0,1.0,3.0,1.0,2.0,2.0,1.0,"Compensation, benifits and career growth  is on a halt",Teammates are supportive. Good Technical enhancement. nothing else..
Engineer,Mumbai,,Service Delivery Department,0 Dec 2021,2.0,1.0,3.0,2.0,1.0,1.0,1.0,"Work-life balance is very poor. You have to struggle to get your earned leaves. If you take leave ,you have to available on Phone and Email, ultimately you are working only. No proper work load distribution.
Some Managers are very unethical. Employee Policies are not followed at ground level. 
Service engineers are treated as just like a dealer technicians. Screw chillers are directly handled by service engineer without help of vendor for normal work and  PMS visits., During PMS visits , you have to fill one checklist report regarding preventive maintenance. In this report 1st line is "" Clean the Equipment externally"". Means From Senior executives to deputy manager level engineers have to clean the equipment by their own . What kind of management is there, If you are hiring Engineers to clean the equipments. It is very ridiculous thing. Company should give technicians under every engineer who is directly handling chillers. Because There should be respect of Engineer. Engineers are not housekeeping people. Don't work in service delivery department.. very pathetic experience........Read More",Work culture upto 2016. Drastic change after change in management.
Hr Business Partner,Thane,,Employee Relations Department,5 May 2021,3.0,2.0,2.0,3.0,2.0,2.0,2.0,"Organization Politics, Poor leadership",Good work culture. Good inter department communication. Work freedom.
Manager,Thane,,Service Delivery Department,1 Apr 2021,4.0,3.0,5.0,2.0,2.0,5.0,3.0,Salary cuts during lockdown are not normalised yet.,Yes
Electrical Supervisor,Delhi,,"Operations, Maintenance & Support Department",2 Sep 2020,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Lockdown,Very nice corporate culture at Bluestar.
Deputy Manager,Ahmedabad,,"Operations, Maintenance & Support Department",8 May 2021,5.0,4.0,4.0,5.0,4.0,5.0,4.0,New project or development is for limited time..not up to end.,Company policies
Senior Executive,Mumbai,,Procurement & Purchase Department,8 Jul 2021,3.0,2.0,2.0,2.0,1.0,3.0,3.0,Politics,
Site Engineer,Chennai,Full Time,Construction Engineering Department,1 Feb 2022,4.0,2.0,3.0,2.0,3.0,3.0,3.0,Good working with bluestar,No 01 Hvac company in indiaa
Air Condition Technician,Baddi,Full Time,Scap industries Department,1 Sep 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good working my staf,No
Safety Officer,Gurgaon/Gurugram,Full Time,Others Department,4 Feb 2022,5.0,5.0,5.0,1.0,2.0,2.0,4.0,Great job culture in safety.,I like is job
Technical Support Engineer,Chennai,,Retail Store Operations Department,1 Jun 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,No problems is job but no petrol aloans no leave no permission,It's a very good brand of 75+ years established much before India's independence and that speaks a lot of company's stability.
Anonymous,IT Is In Thane,,Information Technology Department,1 Oct 2020,3.0,1.0,2.0,2.0,3.0,3.0,1.0,IT division is not at all a great place to work. There is no growth for employees in this department. Things will some way or the other way lead to a common and repeated occuring phenomenon of been proved worthless.,"Work culture,work satisfaction,"
Service Engineer,Kolkata,,,4 Aug 2021,5.0,3.0,5.0,4.0,4.0,5.0,2.0,Only career growth is a small Issue,All over its too Good
Safety Officer,Mumbai,,EHS Department,3 Oct 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,There is a lot of politics and the management doesn’t address our issues. Salary is decent but career growth is slow.,"Good security, company policy is good.."
Customer Relationship Manager,Hyderabad/Secunderabad,,58 Department,2 Jun 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good experience..,Good but promotion are essential
Technician,New Delhi,,Employee Relations Department,2 Sep 2021,4.0,5.0,4.0,4.0,4.0,5.0,4.0,Lack of talent,
Sales Executive,"Ballari, Karnataka",,Installation Department,6 Aug 2022,5.0,3.0,5.0,5.0,3.0,5.0,2.0,,
Junior Engineer,"Kala Amb, Distt.-Sirmaur",Full Time,Research & Development Department,5 May 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Great Management and very helping and co-operative staff.,Nothing
Data Entry Operator Sales Executive,Bangalore Rural,Full Time,,6 Jan 2022,3.0,3.0,2.0,3.0,3.0,2.0,3.0,It's ok,Not good
Project Manager Mep,Mumbai,Full Time,Construction Engineering Department,0 Nov 2020,4.0,4.0,4.0,2.0,4.0,4.0,3.0,"Good work Environment and Culture. Management is good , job security is there for highly skilled people.","Salary is decent but career growth is slow .
Compensation and benefits are very less."
