Title,Place,Job_type,Department,Date,Overall_rating,work_life_balance,skill_development,salary_and_benefits,job_security,career_growth,work_satisfaction,Likes,Dislikes
Credit Manager,Pune,,,1 Mar 2021,5.0,4.0,4.0,5.0,5.0,5.0,5.0,"Process , work culture , policies",
Project Manager,KOLKATA,,Construction / Manufacturing Department,9 Dec 2020,4.0,3.0,4.0,3.0,4.0,4.0,4.0,,
Integration Engineer,Bhubaneswar,Full Time,Software Development Department,4 Oct 2020,4.0,3.0,3.0,3.0,4.0,3.0,4.0,Very Friendly natured seniours and friendly work spaces,Sudden requirement and availability
Site Engineer,Mumbai,Full Time,Construction Engineering Department,9 Jun 2020,5.0,3.0,4.0,3.0,5.0,4.0,5.0,"The best I am working with , they have supported me through this lockdown not even cutting our salary .
It is great experience working with my team","See nothing to dislike about , but there are workload and pressure while working in any firms"
System Engineer Ii,Pune,Full Time,,0 Aug 2020,5.0,5.0,4.0,3.0,5.0,5.0,4.0,They are very supporting always and in Covid 19 time also they support their empolyee as much as possible.,It is a vey good company and not found and points worth dislike till now.
Service Engineer,Kolkata,Full Time,"Operations, Maintenance & Support Department",4 Oct 2021,2.0,2.0,2.0,4.0,3.0,2.0,2.0,Nothing is there to like about,Management and work culture
Program Manager,Pune,Full Time,Technology / IT Department,8 May 2021,1.0,3.0,1.0,1.0,1.0,1.0,1.0,"Lot of group is and corporate politics. If you are a senior veteran and join hear, people around you ensure that you fail. In transparent way of treating even senior employees..",Bad corporate politics
Lead Engineer,Kolkata,,Construction Engineering Department,8 Sep 2020,4.0,2.0,3.0,2.0,2.0,2.0,2.0,You get to know all aspects of the field. Challenging roles.,Poor management. Everything is dependent on your manager. No transparency.
Global Commodity Manager,Gurgaon,,Procurement & Purchase Department,6 May 2021,1.0,1.0,1.0,3.0,3.0,1.0,1.0,Nothing,Good
System Engineer,Pune,,Construction Engineering Department,5 Mar 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good,Honeywell is employee oriented company. You can escalate your issue to higher management. All policies are also good in Honeywell.
System Engineer(DCS Engineer),Pune,,Engineering Department,1 Sep 2020,4.0,4.0,4.0,4.0,4.0,4.0,4.0,I am joy to work here,
Engineer-TSI,Pune,,"Operations, Maintenance & Support Department",9 Apr 2021,5.0,4.0,5.0,5.0,5.0,5.0,5.0,,
Project Engineer Instrumentation,Navi Mumbai,Full Time,,4 Oct 2020,4.0,4.0,4.0,4.0,4.0,4.0,5.0,During COVID-19 Pandemic situation Honeywell team with us,Logistics department to hectic
Service Engineer,Kolkata,Full Time,"Operations, Maintenance & Support Department",0 Mar 2021,3.0,2.0,3.0,2.0,2.0,4.0,2.0,"Work Culture,job security all are average",There is a lack of scope for development
Instrument Technician,Jamnagar,Full Time,Sales Support & Operations Department,2 Jan 2021,4.0,4.0,5.0,4.0,5.0,4.0,4.0,Nice environment. all staff members are supportive for each employee.,Tech exposure
Senior Project Manager,Pune,,Technology / IT Department,1 Nov 2020,2.0,1.0,2.0,2.0,1.0,1.0,1.0,Job security is a concern.. leadership not transparent on actual company situation..,Great culture. Deep focus on innovation.
Senior Manager - General Accounting,"Bengaluru/Bangalore, Karnataka",,Finance & Accounts Department,1 Dec 2022,5.0,5.0,5.0,5.0,3.0,5.0,4.0,Little more transparency on career growth,"Working culture, relieble products"
Bms Engineer Bms Operator,Kolkata,,Engineering & Manufacturing Department,0 Mar 2021,4.0,3.0,4.0,3.0,3.0,5.0,3.0,Employeement system,"Flexible Hours, Work Life balance, Company Culture"
Senior Finance Specialist,Pune,,Accounting & Taxation Department,9 Sep 2020,4.0,4.0,3.0,3.0,3.0,4.0,3.0,"Having good experience with company lawb, more and more technology adopting by company for safety view.",For contractual staff no any compensation or life benefits. work hard but no any increment due to contractual staff.
Safety Officer,Pune,,Other Hospital Staff Department,4 May 2020,4.0,3.0,4.0,2.0,2.0,3.0,2.0,"Job Security, Work Culture",Compensation
System Engineer,Pune,,Engineering & Manufacturing Department,2 Mar 2021,5.0,4.0,5.0,4.0,5.0,5.0,5.0,Work life balance.. They posted me to near by native place during this pandemic.,"Skill development, training, career growth and opportunity."
Resident Engineer Automation,Pune,,Process Engineering Department,7 Jun 2020,3.0,3.0,1.0,2.0,2.0,2.0,1.0,,
Safety Officer,Pune,Full Time,Occupational Health & Safety Department,1 Sep 2020,2.0,1.0,1.0,2.0,1.0,2.0,2.0,Only one thing is that it is a mnc company,"No job security, less salary, working environment not well, no scope to learn new things."
Senior Electrical Technician,Hydrabad,,Technician  Department,5 Oct 2021,4.0,4.0,5.0,4.0,4.0,4.0,5.0,Access control,Useful for learning new technology
Service And Project Engineer,Hyderabad,,,9 Sep 2020,3.0,3.0,4.0,2.0,4.0,2.0,1.0,Appraisals are not given on time and no salary hike,Financial growth is good
Senior Procurement Specialist,Pune,,,3 Feb 2021,4.0,2.0,3.0,3.0,5.0,3.0,5.0,Compulsory night shifts for all the employees of GBO,Good work-life balance
Software Engineer,Bagalore,,Software Development Department,3 Aug 2021,4.0,4.0,4.0,3.0,4.0,4.0,4.0,Compensation is average,Everything
Ppc Analyst,Pune,,Business Intelligence & Analytics Department,9 May 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Nothing,"Job security is good, facilities to the employees are good"
Software Developer,Pune,,Software Development Department,5 Apr 2021,4.0,5.0,4.0,2.0,5.0,4.0,3.0,No disciplined work,Scope
Marketing,Banglore,,,8 May 2021,5.0,4.0,4.0,4.0,4.0,4.0,4.0,Policy,Great support and responce from seniors. Excellent project team. Healthy and professional relationship between team.
Sales Manager,,,BD / Pre Sales Department,4 Sep 2019,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Improper work time and break during weekends.,
Project Engineer,Pune,,,4 Feb 2021,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,
,,,,,,3.0,4.0,4.0,4.0,3.0,4.0,,
Bms Engineer,,Full Time,,1 Dec 2019,4.0,5.0,5.0,4.0,3.0,4.0,3.0,Honeywell is performance driven company and having health work culture,Good management system here and there is a great palace to work here.
General Manager,Gurgaon,,,6 May 2022,5.0,5.0,5.0,4.0,3.0,4.0,3.0,"This is a terrible organization wherein there's no culture no people connect. Only cost cutting is the overall motive. Please don't join such an organization, they have already ruined my career, I don't want anyone else to suffer the same.",Every thing.
Residential Engineer,Baitalpur,,Construction Engineering Department,1 Jan 2021,4.0,4.0,5.0,4.0,3.0,5.0,4.0,Not supportive at all.. Lost my job,They should have respect working of an employee who has been 12 years with them.. Not at all supportive.. Not growth for real persons
Learning And Development Specialist,Gurgaon,,,0 Jun 2020,1.0,4.0,4.0,4.0,3.0,4.0,5.0,"Till 2016 work culture was good,","Huge politics at Business head levels,No value for Domain knowledge and Experience."
Assistant Manager Service,Mumber,,Construction Engineering Department,3 Dec 2020,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Learning Honeywell system,Lot of pressure on the job
National Sales Head,PUNE,,Enterprise & B2B Sales Department,9 Jun 2022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,I was removed from the Honeywell payrolls when the covid was just started. During my stay I was very much satisified with the companies culture.  My work & family life was balanaced veymuch & it was vey nice to work there.,"There was no growth in my position & also the hike was very less. There was no pressure in the work, but every project was monitored from the technical manager was running very slow. Trainings / Skill upgradation was completely self driven"
Lead Engineer,Pune,,Software Development Department,0 Mar 2021,4.0,1.0,1.0,3.0,1.0,1.0,1.0,Good work environment.,Tremandeous. Support
Program Manager,PUNE,,Technology / IT Department,6 Nov 2020,4.0,2.0,3.0,3.0,3.0,3.0,3.0,,
Ams Engineer,Gurgaon,,"Operations, Maintenance & Support Department",3 Apr 2021,5.0,4.0,4.0,4.0,3.0,4.0,3.0,,
Field Service Engineer,Pune,,Construction Engineering Department,3 Oct 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
,,,,,,5.0,5.0,5.0,2.0,4.0,2.0,,
Technician,Pune,Full Time,Stt Department,0 Aug 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good work environment and culture. Over all is ok,"Politics, Discrimination"
Team Leader SMT Maintenance,Gurugram,Full Time,Engineering & Manufacturing Department,1 Jul 2020,5.0,4.0,5.0,5.0,5.0,5.0,4.0,Job Security & work culture is very good.,No Reason for dislike working at honeywell
Incoming Quality Engineer,Pune,,Quality Assurance Department,5 Sep 2020,4.0,5.0,4.0,5.0,3.0,5.0,4.0,Good work environment,No
Procurement Buyer,Bangalore Urban,,,6 Apr 2022,1.0,2.0,1.0,1.0,1.0,2.0,1.0,NA NA NA NA NA NA NA NA NA NA NA NNNNN,NAnnnnnnnnnnnnn
Dcs Engineer,Pune,,Engineering & Manufacturing Department,4 Jun 2020,4.0,4.0,4.0,3.0,5.0,3.0,3.0,good culture and supporting management.,less compensation compared to other companies
Software Engineer,Bangalore,,Software Development Department,2 Mar 2021,1.0,1.0,1.0,2.0,4.0,1.0,1.0,Work life balance is terrible,Yes
Credit Analyst,"Mumbai, Maharashtra",,Audit & Control Department,4 Jan 2023,2.0,1.0,1.0,3.0,1.0,1.0,2.0,"I was spent total 3years on band 3 level, I was given my best and achieved all awards. After 3years my manager suddenly call me and asked me to meet at head office and requesting for resign job or we will terminate you. They given reason team restructuring and manpower reducing. Work load is high, no social and personal life. I don't recommend this company to anyone.","Company culture, job security, work load, no leave"
Bms Executive,Hyderabad,,Application Development Department,0 Oct 2020,4.0,3.0,4.0,2.0,3.0,3.0,2.0,Good environment,I seen lot of politics
Executive Logistics,Kolkata,,SCM & Logistics Department,6 Aug 2020,4.0,3.0,4.0,3.0,4.0,4.0,3.0,Good work environment. Company policies are good. They give good salary.,yes i like the work at honeywell Automation
Commercial Executive,Pune,,Accounting & Taxation Department,8 Jan 2021,4.0,5.0,4.0,5.0,5.0,5.0,5.0,no i am not dislike working at honeywell automation,
Software Engineer 1,Pune,Full Time,Software Development Department,8 May 2021,4.0,4.0,3.0,3.0,4.0,4.0,3.0,Nothing good,"No work culture, there is no permanent position for technical author. Hiring  employees from third party. No appreciation  after working hard"
Technical Author,Pune,,,6 Mar 2018,1.0,4.0,3.0,3.0,4.0,4.0,3.0,Work life balance is good,No roadmap defined. Still works as service based
Module Lead,Bengaluru/Bangalore,,Software Development Department,3 Apr 2022,3.0,1.0,1.0,1.0,1.0,1.0,1.0,"Work life balance and working time flexibility , supportive management.",The compensation is very low not up to the industry
Project Executive,Pune,,Construction Engineering Department,9 Apr 2021,5.0,5.0,2.0,1.0,2.0,1.0,2.0,Good work environment abd cultyre.Teammates are supportive and the mangement is transparent.There us ahedge cafeteria and gaming arcadwfor chilling.,There is a lot ofpolitica and rhe mangament dosenot address our issues. Salary is decent but carrer griwrh is slowthe jpb training is not not given to nem joinees
Field Service Engineer,Hinjewadi,,building automation Department,5 Mar 2019,4.0,5.0,4.0,3.0,5.0,4.0,4.0,"Yearly fixed hike is more than other companies
Great work life balance
Job stability
Yearly incentive","Hate politics
Manipulative boss
Less awareness about HR policies
Slowly transitioning to new technologies
Worst transport facility
Slow resolution of issues"
Bms Operator,B K C,,"Operations, Maintenance & Support Department",3 Mar 2022,5.0,3.0,3.0,3.0,3.0,3.0,2.0,Robust process. Futuristic organisation.,Lack of transparency.
Software Engineer (B3),Hadapsar,,Software Development Department,8 Nov 2019,4.0,3.0,3.0,3.0,3.0,3.0,2.0,Work from office,No
Senior Manager - General Accounting,"Bengaluru/Bangalore, Karnataka",,Finance Department,3 Aug 2023,4.0,5.0,5.0,5.0,5.0,5.0,5.0,Supporting good,No issues
Bms Operator,Kolkata,,Software Development Department,8 Jun 2020,5.0,5.0,3.0,4.0,5.0,2.0,3.0,,
Service Technician,Chennai,,Engineering Services Department,8 Jun 2020,5.0,5.0,5.0,4.0,3.0,4.0,3.0,,
,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,,
,,,,,,3.0,3.0,3.0,4.0,4.0,4.0,,
Chemical Engineer,"Pune, Maharashtra",Full Time,,8 Sep 2022,4.0,5.0,2.0,4.0,2.0,3.0,2.0,No stress at job,No clarity on future growths
Senior Field Service Engineer,Gurgaon,,Construction Engineering Department,8 Aug 2020,3.0,3.0,4.0,4.0,2.0,2.0,3.0,Process and policies,"NEPOTISM AND FAVOURITISM,"
Elv Engineer,Bangalore,,"Operations, Maintenance & Support Department",5 Jul 2020,5.0,4.0,4.0,5.0,5.0,5.0,5.0,Started Mask and sanitizer plant and helping all world,Good work experience and
AGL Technicain,Abu Dhabi,,,0 Aug 2021,5.0,4.0,5.0,5.0,5.0,5.0,5.0,Nothing,Honeywell Automation is definitely a great company however there is a department where there is nothing to quote as great
Team Leader Operations,Pune,,Non Voice Department,0 Dec 2019,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"Everything about this department, there is no skill development every single culture is as per manufacturing",Everything basically.
Quality,Pune,,Quality Department,0 Jul 2020,4.0,3.0,5.0,5.0,3.0,5.0,5.0,Nothing at all.,My company Honeywell is my life
Instrumentation Technician,Baroda,,"Operations, Maintenance & Support Department",8 Jun 2020,5.0,3.0,4.0,4.0,1.0,4.0,4.0,Very good company Honeywell,Career growth
Global Category Leader - Strategic Sourcing,Pune,,Sourcing Department,7 Oct 2020,5.0,5.0,4.0,5.0,3.0,4.0,3.0,"Top management, job security, salary, training",
AGL Sr Field Service Engineer,Gurgaon,,Construction Engineering Department,2 Apr 2020,4.0,5.0,4.0,4.0,4.0,4.0,4.0,,
Project Engineer,Vizag,,Projects Department,5 Jan 2020,1.0,2.0,3.0,1.0,1.0,2.0,3.0,,
Senior Project Engineer,Pune,Full Time,Construction Engineering Department,5 Aug 2020,4.0,3.0,4.0,3.0,4.0,5.0,5.0,It's good to be here,"I have learnt lots of thing from Honeywell.Managers plays very mannerly with employee. 
Company culture is very nice.
So much work satisfaction.
Managers,employees are so much helpful.
On contract basis,we cant say about work life balance..Because if our current project is getting over,they definitely provide you another project if they have.But its not for sure.It depend on project if they have any new one....Read More"
Data Analyst,Pune,,DBA / Data warehousing Department,4 Apr 2019,5.0,5.0,5.0,5.0,3.0,5.0,4.0,"If project is getting over,they should provide other project internally for contract basis employees.",Nice
Project Engineer,Pune,,"Operations, Maintenance & Support Department",5 Sep 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Nice,Amazing placw to shape you carrire growth
Project Engineer,,,"Operations, Maintenance & Support Department",8 Jul 2019,4.0,4.0,4.0,4.0,4.0,3.0,4.0,Excellent,"Nice team work, and superior behave"
Bms Engineer,Kochi,,Construction Engineering Department,7 Nov 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,nothing much,"not giving salary
worst hr"
Software Engineer,"Bangalore Rural, Karnataka",,Software Development Department,4 Feb 2023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Oppirtunities & Infrastructure are good,Don't have any point
System Engineer,Pune,,Software Development Department,5 Mar 2020,5.0,2.0,4.0,3.0,5.0,3.0,4.0,Career Growth is high,Very poor Work-life balance
Engineering Manager,Pune,,Software Development Department,5 Jan 2020,5.0,1.0,5.0,2.0,5.0,5.0,5.0,"I have worked at Honeywell in Hyderabad. The workplace culture is excellent.The brand is Big enough and you will fell pride while  you are working  there .Great and wonderful experience .Team Spirit   was great .Team management ,Project experience ,communication, environment,safety,Timings, i have learn many things in Honeywell.Thanks Honey Well",I have no answer for dis-like .A coin has two sides we should be ready to accept   it as it is
Ui Developer,Hyderabad,,,0 Jun 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Permanent marker,Hindi language
Housekeeping Supervisor,"Bangalore, Karnataka, India",,Housekeeping supervisor Department,5 Mar 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Pricing Department,Gurgaon,Full Time,Pricing Department,4 May 2022,2.0,1.0,3.0,3.0,2.0,1.0,2.0,Learning of new tools and systems,"People, culture and unfaithful leadership of a certain Honeywell business."
Bms Engineer,Thiruvananthapuram,Full Time,Administration Department,8 Feb 2020,4.0,3.0,4.0,3.0,4.0,4.0,4.0,Have  Great Experience in BMS Field,Very low Salary package
Senior Office 365 Architect,Bangalore,,,1 Aug 2020,5.0,3.0,5.0,5.0,5.0,5.0,5.0,I am an ex employee.,I have not received my release and experience letter please help me on that i dont know whom to contact on this hence asking for help here.
Service Manager,Chennai,,Non Voice Department,1 Jul 2021,4.0,3.0,4.0,4.0,3.0,4.0,4.0,Working culture,Employee management
Lead Project Engineer,Pune,,Software Development Department,2 Dec 2018,5.0,5.0,4.0,4.0,5.0,4.0,5.0,"This is an organization which gives opportunities to all those who are willing to excel in their career. Being a part of Global Services, I was fortunate enough to get to work with several different nationalities and that has added a lot to my personal and professional life. Honeywell Automation India Limited is one of the very few organizations with a great work culture and with utmost job security. I personally had a great time working with Honeywell Automation India Limited for the last 10+ years. Travel frequency, policies are in favor of employees at all times. all the leadership is easily approachable which makes this place as one desirable place to work....Read More",Very few things to pinpoint. Probably compensation structure as compared to rivals in the market is bit lagging. But a great job security overpowers this point to a greater extent. There is still a room for innovation and thinking out of the box culture.
Technical Executive,Chhindwara,,Corporate Training Department,2 Oct 2019,3.0,2.0,4.0,2.0,3.0,3.0,3.0,I won't on roll job in Honeywell automation india limited,Best
Planning Engineer,Visakhapatnam,,Construction Engineering Department,2 Feb 2019,4.0,4.0,5.0,4.0,4.0,4.0,5.0,"I'm enjoying everyday with my team mates to do the work, because they'll support me every time. And in every training or share and learn section is very useful to us, the program will be conducted in such a way to get the knowledge,good salaries and also based on performances we will get the appraisals, the most important thing is Management and Team support is priceless.","As everyone knows in every organisation work pressure will be there, specifically in pharma companies there will be some fast track projects, in that need to carry the customer pressure as well as our company pressure."
SAP MM Order Mangement/IFS/SALESFORCE/OUTLOOK/EXCEL.,Gurgoan,,SAP MM & SD/ slalesforce/ERP/OULOOK/. Department,6 Sep 2021,3.0,5.0,3.0,4.0,3.0,4.0,3.0,education policy/work life balance /package/office culture/training/learning.,Good work environment with very supportive teammates.
Logistics Executive,,,SCM & Logistics Department,1 Aug 2019,4.0,4.0,4.0,4.0,5.0,4.0,4.0,Some Senior Managers need to change the work style or else they can ruin the organisation,
Field Service Engineer,Gurgaon,,Construction Engineering Department,6 May 2021,5.0,4.0,4.0,4.0,5.0,4.0,4.0,,
,,,,,,3.0,4.0,4.0,4.0,4.0,4.0,,
Account Manager,Gurgaon,,BD / Pre Sales Department,4 May 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Management is very supportive, push you to achieve more in terms of learning and also targets. Best company to work with if you are in sales.","Honeywell is the best company to work with , so I don’t think if someone will join will ever leave this Organization"
Project Engineer,Gurgaon,,Construction / Manufacturing Department,5 Jul 2019,3.0,2.0,4.0,2.0,3.0,4.0,3.0,As an on-role employee Honeywell is one of the best organisation to work with.,"As an off-role employee (i.e third party employee) worst experience and compensation, no satisfaction at all."
Field Service Enzineer,Gurgaon,,"Operations, Maintenance & Support Department",0 Sep 2020,5.0,1.0,3.0,1.0,2.0,2.0,3.0,It's a great have been working with this company,Working as well good
Field Service Engineer,Mumbai,,Mumbai Department,1 Apr 2021,5.0,5.0,5.0,3.0,5.0,5.0,5.0,Good,Management
Senior Project Engineer,In Home (working remotely),,Construction / Manufacturing Department,0 Jul 2020,1.0,2.0,3.0,1.0,1.0,2.0,1.0,Due to the corona time they  are bycot  the employees,No work on Honeywell  India's  company
Service Engineer,Banglore,,"Operations, Maintenance & Support Department",6 Oct 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Career growth and Salary.,Its very good company but i need onroll job
Logistic Assistant,Chennai,,Import & Export Department,9 Aug 2019,4.0,3.0,3.0,4.0,4.0,3.0,3.0,Export and import in logistics,Honeywell's offics closed in Chennai factory
Devops Engineer,HYDERABAD,,,0 Nov 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Everything is good,Minimum appraisals and minimum exposure due to large teams
Logistics Specialist,Gurgaon,,SCM & Logistics Department,0 Sep 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Very Happy to say i was working in Honeywell, Working environment is very good. Company is open for new innovations. i had learnt a lot of things in Honeywell which is very helpful in my carrier Growth.",Partiality between on roll and third party employee.
Technician,Pune,,"Operations, Maintenance & Support Department",3 Jun 2020,5.0,5.0,4.0,5.0,5.0,5.0,5.0,Work environment and learning,
Systems Engineer,Pune,Full Time,Construction / Manufacturing Department,7 Oct 2018,4.0,4.0,3.0,4.0,5.0,5.0,3.0,"The company is involved with all kinds of technology..weather it's aerospace industry, chemical, nano tech , automation & machine learning to even simplest of daily home used products such as thermostats or chimes. Hence being a part of such tech company allows employee the freedom to learn its vast library of technology innovations.",The company lacks in Innovation...or new developments in which it's competitors are excelling. It has more business & inclination towards legacy products..rather than breakthrough technology innovations. No wonder they have lost their home market to competitors like google & amazon.
Manager - General Accounting,Bangalore,Full Time,Controllership Department,7 Sep 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Awesome organization. Feeling excited working for Honeywell.,Nothing!
Facility Manager,Pune,Full Time,Engineering Department,1 Apr 2021,1.0,1.0,3.0,3.0,1.0,1.0,1.0,Nothing,Treatment given to people
Project Engineer Hvac,Hyderabad,,Construction Engineering Department,8 Feb 2019,5.0,4.0,3.0,3.0,4.0,3.0,3.0,Its Pleasant to work with teammates. Work Pressure will not be high since they equally allot the jobs individually. As an off role engineer financially growth will be lower here but it's an excellent platform to develop my technical an managerial skills.,Financially they don't concentrate more for off role engineers.
Graphics,Pune,,Engineering Department,0 Jul 2019,4.0,4.0,3.0,3.0,4.0,3.0,4.0,New things learn in every project.work environment is very Frank & easily mix .,No comments
Service Engineer,,,"Operations, Maintenance & Support Department",4 Aug 2018,4.0,4.0,5.0,5.0,5.0,5.0,5.0,Good company and to learn new technology with different views.,Work pressure but unable to avoid the responsibility.
CAD & DOCUMENTATION ENGINEER,Visakhapatnam,,Construction Engineering Department,6 Jun 2019,4.0,4.0,5.0,5.0,5.0,5.0,5.0,Work Culture,"Learning, environment"
Project Lead,Pune,,Business Intelligence & Analytics Department,6 Jan 2020,5.0,4.0,4.0,3.0,4.0,5.0,4.0,Travel policy,
Project Engineer,,,Construction Engineering Department,5 Oct 2018,2.0,5.0,4.0,5.0,5.0,5.0,5.0,,
Engineer,Pune,,,7 Jan 2020,5.0,3.0,2.0,3.0,1.0,2.0,1.0,,
,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,,
Resident Engineer,Ahmedabad,Full Time,"Operations, Maintenance & Support Department",9 Sep 2019,3.0,3.0,1.0,1.0,4.0,3.0,2.0,Job security,Fairly happy
Project Engineer,Chennai,,Engineering & Manufacturing Department,0 Mar 2020,5.0,5.0,4.0,5.0,5.0,5.0,4.0,On job training is not good,I am proud feel part of the team. I have good work experience & growth my knowledge.
Bms Commissioning Engineer,Bangalore,,,3 Dec 2019,5.0,5.0,4.0,5.0,5.0,5.0,4.0,No one,Learning and work environment
Site Engineer,Gandhinagar,,Site engineer Department,2 Aug 2019,3.0,3.0,4.0,3.0,2.0,3.0,3.0,Job security,I am AV service engineer
Resident Engineer,Pune,,Honeywell process Department,3 Oct 2019,3.0,4.0,4.0,4.0,4.0,3.0,4.0,I want to growth in my life.,"Culture is very good.understand personal issues. Workload is also manageable.
Career growth is average cannot shift to another region or trend easily.work environment is excellent.work life balance is good."
Service Engineer,Gandhinagar,,"Operations, Maintenance & Support Department",1 Aug 2019,5.0,3.0,4.0,3.0,3.0,4.0,4.0,Career growth and  cannot chnage the work location easily.,Great
Lead Engineer,Pune,,Software Development Department,5 Feb 2019,5.0,3.0,3.0,3.0,3.0,3.0,3.0,"Only by learning ourselves, otherwise no improvement in life","No salary increase,increment,pf will not able to withdrawn,etc"
System Engineer,Pune,,Software Development Department,3 Dec 2019,5.0,4.0,5.0,2.0,4.0,5.0,3.0,,
Bms Engineer,Chennai,,Construction Engineering Department,1 Jan 2020,3.0,5.0,5.0,3.0,5.0,5.0,5.0,,
Sap Consultant,,,IT Consulting Department,0 May 2018,5.0,3.0,5.0,1.0,3.0,2.0,1.0,,
,,,,,,5.0,5.0,4.0,4.0,5.0,5.0,,
,,,,,,4.0,4.0,5.0,,,,,
Ot Technician,Mumbai,,Doctor Department,0 Nov 2019,4.0,5.0,4.0,5.0,5.0,5.0,5.0,I am interested,I am interested
Software Engineer,Pune,,Software Development Department,1 Mar 2019,3.0,4.0,3.0,2.0,5.0,4.0,2.0,"Good culture, nice people.. 
Good work life balance",No good opportunities specially for software people. Mostly boring code refactoring and upgrading job. Learning nothing new
Project Engineer,Saudi,,Construction Engineering Department,3 Nov 2018,4.0,2.0,5.0,3.0,3.0,4.0,4.0,"Company is best in regards of policies. But on other hand we are not allowed to use all facilities we are entitled for. Facilities are restricted  in the name of cost cuttings.
Site travel is a horrible experience here. Specially if your site is in middle east region. Site will be compulsory regardless of your will.",If you want to work in Honeywell automation (I) Ltd. Then forget about your personal life or work life balance.
Senior Estimation Engineer,PUNE,,,1 Jul 2019,5.0,3.0,5.0,4.0,5.0,4.0,5.0,The work culture and supportive attitude from the manages.,NO
Agl Work,Delhi,,Construction Engineering Department,3 Sep 2019,4.0,4.0,5.0,3.0,4.0,4.0,5.0,Career growth,Politics
Safety Officer,Kerala,,Construction Engineering Department,5 Feb 2019,5.0,5.0,5.0,4.0,5.0,5.0,4.0,"excellent team work, supportive management, best working environment, motivating best safety culture and maintaining high standard of quality in work",least chance of getting on role position.
Field Service Engineer,HYDERABAD,,Building Technologies  Department,7 Jun 2019,4.0,3.0,4.0,5.0,5.0,4.0,3.0,will give you support to grow,sometimes over load sometimes which leads to spend more hours
Sales Manager,UAE,,Top Management Department,1 Dec 2018,2.0,1.0,3.0,3.0,1.0,1.0,1.0,Surprisingly for an innovative company the way business is conducted. Keeping employees for very long time in key positions allowing them to create them own business in business kind of environment.,"Nepotism and country fellows is the way ones keeps its job, gets promotion or increment"
Service Engineer,Jabalpur,,IT Support Department,0 Mar 2019,5.0,5.0,5.0,4.0,4.0,5.0,5.0,this company is good for increase knowledge of latest technology. currently i am working in honeywell autimation city cctv surveillance project jabalpur.,growth is slow
Deputy Manager,Dehradun,,Stores & Material Management Department,0 Jan 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,It's all about Leadership quality they developed during job in employees.✌️,"There is no reason, If required I would like to work again in Honeywell"
Market Research Specialist,Gurgaon,,,5 Jun 2019,2.0,4.0,4.0,1.0,3.0,3.0,4.0,good carrer growth prospect. Lots of learning.,"very high pressure, no guidlines, no training, expectataions too high, no buddies, demotivating environment, less compensation"
Health Safety Environment Officer,Pune,,,8 Aug 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,As a family,Improvement area training
Electrical & Instrumentation Engineer,Mumbai,,Construction Engineering Department,0 Jul 2019,4.0,4.0,5.0,4.0,4.0,4.0,4.0,Team work & coordinator with management helping natural,Not applicable
Senior Engineer,PUNE,,Software Development Department,6 Oct 2019,3.0,2.0,3.0,2.0,4.0,3.0,3.0,job security,work life balance
Senior Service Engineer,Hyderabad,,"Operations, Maintenance & Support Department",1 Jan 2020,4.0,4.0,4.0,4.0,5.0,5.0,5.0,Learning new technologies,Appraisal
Commissioning Engineer,Kolkata,,Construction Engineering Department,6 Jun 2019,4.0,4.0,4.0,4.0,5.0,5.0,5.0,It's very good learning platform in my career.,None
Bms Engineer,Chennai,,,9 Oct 2019,4.0,4.0,4.0,3.0,4.0,5.0,4.0,"Work Culture, Company Policies","-Lot of Opportunity in different Technical/Management Field.
-Due to wide variety of Business portfolios, Job security is better than other companies."
Finance And Accounts Officer,Pune,,Accounting & Taxation Department,9 Sep 2019,5.0,5.0,4.0,4.0,5.0,4.0,4.0,Nothing Specific,
Technical Lead/project Lead,Pune,,HPS Department,4 Mar 2019,5.0,5.0,5.0,5.0,4.0,5.0,5.0,,
Plc Commissioning Engineer,,,,0 Sep 2019,4.0,3.0,4.0,4.0,5.0,5.0,5.0,,
