Title,Place,Job_type,Department,Date,Overall_rating,work_life_balance,skill_development,salary_and_benefits,job_security,career_growth,work_satisfaction,Likes,Dislikes
D.a.t,Noida Phase-2,Full Time,,9 Jan 2021,5.0,4.0,4.0,3.0,5.0,5.0,4.0,"Good work for environmen and nature, companies teammates and it's management are good for us. it's polices is very good.and salary send to everyone time to time",It's nice and wanderful
Assistant Engineer,Manesar,,,7 May 2021,5.0,4.0,5.0,4.0,5.0,5.0,4.0,Nothing,Good work environment and culture. Teammates are supportive and managment is transperent.
Dat,Noida,,Production & Quality Department,4 Dec 2020,4.0,4.0,5.0,3.0,5.0,3.0,3.0,Salary is deficient and career growth is also slow,Production Department
Assistant Engineer,Ahmedabad,,Production Department,5 May 2021,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Over Time work..,Subros company learning plate form is a very good plate form .
Engineer,Noida,,,2 Jan 2021,3.0,3.0,4.0,2.0,4.0,2.0,2.0,Subros policy is very bad like as  financial growth and medical police is Very poor,Good company for your grouth.
Lead Oprater In Moulding Machine,Nalagarh,,Engineering Department,6 Aug 2021,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,
Mechanical Engineer,Noida,Full Time,Engineering Department,2 Dec 2020,4.0,4.0,4.0,5.0,5.0,5.0,4.0,Subros India's no 1 auto air conditioning system company company culture is good and provide training and parcipate quality circle and kizen,Growth is slow
Junior Manager,Ahmedabad,Full Time,,5 Apr 2021,5.0,5.0,3.0,4.0,5.0,4.0,4.0,Work life balance of company,Inter staff coordination
Assistant Engineer,Noida,Full Time,,5 Apr 2022,4.0,4.0,4.0,4.0,5.0,4.0,3.0,Subros culture and management nice,"Salary timely send, 5's , kaizen activity and many activity related to festival celebration, games"
Assistant Engineer,Gurgaon/Gurugram,Full Time,Stores & Material Management Department,1 Apr 2023,4.0,3.0,4.0,3.0,4.0,4.0,2.0,Promotion very late,Line lidar manpawar handling 5s  kaizen inprovment
Engineer,Greater Noida,Full Time,,6 Dec 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Forgot to foods,Yes subros policy are good and enviroment is better
Det,Noida,,Gautam buddh nagar Department,5 Mar 2021,3.0,2.0,3.0,2.0,3.0,3.0,3.0,Yes,Good
Line Leader,KARSANPURA,,"Operations, Maintenance & Support Department",0 Jun 2021,4.0,3.0,4.0,4.0,5.0,3.0,3.0,According to me Only good thing in subros is the Technical and industrial training provided by organization.,"Poor Management,very less opportunities for growth, and less incriment and promotion...and very important thing is the food provided by the organisation is not good..."
Assistant Engineer Production,Manesar,,Engineering Department,7 Oct 2020,2.0,2.0,2.0,1.0,4.0,2.0,2.0,"Timely salery send Bank account and security 100,%","There is a lot of politics and the management doesn't address our issue.career growth is slow ,job training is not given to new joinees"
"Sr Engineer Production Planning, Store FIFO Maintain,SCM Material Planning,Logistics Despatch Plann",Noida,,Production Planning & Control Department,7 Dec 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good environment  good facility,No
Fresher,Mumbai,,Production Department,8 Jul 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Mechanical Engineer Production,Noida,Full Time,"Operations, Maintenance & Support Department",6 Feb 2021,4.0,3.0,3.0,4.0,4.0,3.0,2.0,I come after lockdown,I seeing here our line leader are not go to me attend the training
Engineer,Noida,Full Time,Management Department,4 Apr 2023,3.0,5.0,3.0,2.0,5.0,5.0,5.0,Good working culture,Salary Growth not much more
Asistant Engineer,Manesar,Full Time,Production & Manufacturing Department,9 Apr 2021,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Super,Quality
Assistant Engineer,Manesar,Full Time,,7 Jan 2021,5.0,4.0,5.0,4.0,5.0,4.0,4.0,I am like working in subros but I want develop your skill level,5s not mentain in proper. Use in fux in brazing process.
Diploma Electrical Engineer,Noida,Full Time,Assembly Department,7 Jun 2021,5.0,5.0,5.0,3.0,5.0,4.0,4.0,Yes,Good work environment and culture.teammates are supportive and the  management is transparent.there is a huge canteen and playground.company policies are good but flexible.no job security in existing plant.can be transferred any where in India at any time.
Asst.Manager In Purchase And Vendor Development.,Pune,,Accounting & Taxation Department,8 Jul 2020,4.0,5.0,4.0,4.0,2.0,3.0,3.0,company policy is flexible and changing.employee can be transferred to any plant across PAN India at any time.,Good work environment and culture.  Good training and learning.
Process Quality Engineer,Gurugram,,Engineering Department,8 Nov 2020,3.0,4.0,4.0,3.0,5.0,5.0,3.0,Salary is very very less according my job role.,"Meeting, food,dress code"
Blower Assembly,Greater Noida,,,8 Apr 2022,3.0,3.0,4.0,2.0,4.0,3.0,3.0,"Lineleader behaviour, not fulfill sallery,",Great learning for freshers
Production Engineer,Chennai,,Engineering & Manufacturing Department,5 Dec 2021,3.0,3.0,3.0,3.0,3.0,3.0,3.0,growth is so slow,Good environment
Assistant Executive Engineer,Gurgaon,,Engineering Department,6 Mar 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Excellent police,
Diploma Apprenticeship,Karsanpura Ahmedabad Gujarat,Full Time,,5 Jul 2021,1.0,1.0,3.0,1.0,4.0,4.0,1.0,Dojo training,Career growth is too low
Engineer,"Manesar, Haryana",Full Time,Production & Manufacturing Department,2 Oct 2022,3.0,4.0,3.0,1.0,4.0,2.0,1.0,Nothing,I didn't like anything
Assistant Electrical Engineer,Noida,Full Time,"Operations, Maintenance & Support Department",5 May 2022,4.0,4.0,4.0,4.0,4.0,4.0,3.0,Production,Salary related
Deputy Engineer,Noida,Full Time,Engineering Department,6 Apr 2021,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Good working environment,Nothing
Assistant Engineer,Noida,Full Time,Engineering Department,8 Mar 2023,5.0,4.0,5.0,3.0,5.0,5.0,3.0,Lot of skills to gain.,Work acknowledgement is very low.
Assistant Engineer,Fesh 2 Noida,,Editing (Print / Online / Electronic) Department,8 Jun 2021,5.0,4.0,5.0,5.0,4.0,5.0,4.0,"Management, company policy",No
Assistant Engineer Production,Manesar Gurugram Haryana,,Engineering Department,5 Oct 2020,5.0,5.0,5.0,4.0,4.0,4.0,4.0,Subros Ltd is a very good company and there is a one of the most facility like as respect and meet communication our senior and HR is very good.,This time here is big prblm of food but i hope this is not continue run
Assistant Engineer,Noida,,Engineering Department,8 Mar 2021,3.0,5.0,3.0,5.0,4.0,4.0,2.0,Knowledge achievement,🤣🤣🤣🤣
Mechanical Engineer,Noida,,Production Department,7 Nov 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Discipline unity guidelines,Eat tha food
Assistant Engineer,Manesar,,Assistant engineer  Department,2 Oct 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,,
Assistant Engineer,"Manesar, Gurgao",Full Time,,3 Jun 2021,4.0,4.0,4.0,3.0,5.0,3.0,4.0,Working culture,"Behaviour , Talking style"
DPMT Diploma,Manesar,Full Time,"Operations, Maintenance & Support Department",8 May 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,That is good skills and operater training,Salary issue
Assistant Engineer,Manesar,Full Time,Production & Manufacturing Department,1 Mar 2021,5.0,3.0,5.0,3.0,5.0,4.0,2.0,Training classes are very good,Very slow Salary growth
Production Associate,Karsanpura,Full Time,Engineering Department,1 May 2021,4.0,3.0,3.0,3.0,4.0,3.0,2.0,No work load,No carrier growth after some time
Assistant Engineer,Gurago,Full Time,Production Engineering Department,9 Jul 2021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Nothing,Management is very bad
Diploma Apprentice Trainee,Noida,Full Time,Production & Manufacturing Department,5 Dec 2020,4.0,3.0,4.0,3.0,4.0,5.0,3.0,Teammater support me to leaarn more than first,Nothing
Diploma Apprentice Trainee,Noida,,Production Department,0 Jan 2021,2.0,2.0,3.0,2.0,3.0,5.0,4.0,Company  policy  is  too good but management think level very poor .,Poor management
Production Supervisor,Delhi NCR,,Engineering Department,0 Mar 2021,5.0,4.0,5.0,5.0,5.0,5.0,5.0,"Job security , Excellent Learning etc",Salary
Diploma Engineer Trainee,Manesar,,Injection Molding Production Department,1 Apr 2021,5.0,5.0,5.0,5.0,5.0,4.0,5.0,Good behaviour all senior employees,Nothing
Senior Engineer,Gurgaon,,Engineering Department,2 Apr 2021,3.0,3.0,2.0,2.0,5.0,1.0,1.0,Job security,Growth
Assistant Engineer,Mandal,Full Time,,8 Mar 2021,5.0,4.0,5.0,4.0,5.0,4.0,5.0,Job satifaction,No bonus
Assistant Manufacturing Engineer,Gurgaon,Full Time,Engineering Department,8 Jan 2021,4.0,3.0,5.0,4.0,5.0,5.0,4.0,Good work environment and culture. Teammates are supportive and the management is transparent.,Nothing in particular
D.g.m,Noida,Full Time,Management Department,9 Mar 2021,3.0,3.0,4.0,3.0,2.0,2.0,2.0,Hard work will not get appreciated,Training and development
Sr.Engineer Qauality,Noida,,Production & Manufacturing Department,9 Apr 2021,5.0,4.0,5.0,4.0,4.0,4.0,4.0,Nothing,Good work environment and culture
Production Engineer,Noida,,Pharmaceutical & Biotechnology Department,0 Mar 2021,3.0,2.0,4.0,3.0,4.0,4.0,3.0,Subros company is the Work as a teammates and supportive. And company policies are good.and good management..observed every issues on the shop floor.,Salary is very less...and career growth is slow.
Assistant Engineer,Gujrat,,Engineering Department,3 Oct 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good warking and QC experience in this company.,No comments 😳
Injection Moulding Operator,Pune,,,7 Feb 2021,5.0,4.0,5.0,4.0,5.0,5.0,4.0,good work environment and culture teammates   are supportive and the management is transparent.,working speed are slowly
Accountant,Noida,,,0 Mar 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,..,Not excellent but fair
Deputy Engineer-production,Noida,,"Operations, Maintenance & Support Department",8 Jul 2021,3.0,2.0,5.0,1.0,4.0,2.0,3.0,Overall fair,
Diploma Trainee Engineer,Manesar Gurugram,,Production Department,8 Feb 2021,5.0,3.0,3.0,3.0,3.0,3.0,3.0,,
Ae,MANESAR,Full Time,Production & Manufacturing Department,5 Mar 2021,4.0,5.0,4.0,4.0,4.0,4.0,5.0,Good policy and good training centre,That is good company and good job security and good work enviroment and good company policies.etc
Diploma Trainee Engineer,LGF World Trade Center Barakhambha Lane New Delhi-110001,Full Time,Production & Quality Department,0 Aug 2021,5.0,4.0,4.0,3.0,4.0,4.0,4.0,its my personal problem with diselike working subros but that is good company,"It is an automotive AC manufacturing Ltd company. very good working culture,they are gives good training and technical knowledge with products making skills to there employees, overall company is excellent,"
Assistant Engineer,Noida,Full Time,,0 Aug 2020,5.0,5.0,5.0,3.0,5.0,4.0,4.0,Overall company is good for Carrara and employ's,No satisfied
Diploma Mechanical Engineer,Noida,Full Time,"Operations, Maintenance & Support Department",6 Apr 2021,2.0,1.0,3.0,1.0,1.0,1.0,1.0,This company not eligible for diploma engineering,All good
Diploma Engineer Trainee,Noida Phase 2,Full Time,"Operations, Maintenance & Support Department",8 Apr 2021,5.0,4.0,3.0,3.0,3.0,3.0,4.0,All good,My colleagues come from different States all person various cultural backgrounds but we work happily in company another one subros is the collaboration company with Denso and Suzuki
Assistant Engineer,Chennai,,Engineering Department,0 Jun 2020,4.0,4.0,4.0,3.0,4.0,4.0,3.0,Senior folks like me have to guide them step by step which is a pain sometimes company the salary is not satisfied for me,This is my interest job
Dat,Noida,,"Operations, Maintenance & Support Department",4 Apr 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Best companies for me,"There's no safety guidelines inside the company,no social distancing nor others covid 19 guidances are being followed"
Diploma Engineer Trainee,Noida,,Operations Department,6 Aug 2020,1.0,1.0,1.0,1.0,3.0,1.0,1.0,"Terrible work culture
If you are ill are or wrong happened with you , none care about you,
Diploma and iti holders are worse than manrega labourers",Over all good. Stasify
Tool Room Engineer,Manesar,,,5 Apr 2022,2.0,3.0,4.0,1.0,4.0,3.0,2.0,Over all good.satishfy,"Training programs, company dress, canteen, working in all field ,time interval of shift"
Diploma Apprentice Trainee,IMT Manesar Gurgaon,,Engineering Department,9 Oct 2022,5.0,5.0,5.0,4.0,5.0,5.0,5.0,This company does not give opportunity for rejoining.,
Refregration And Air Conditioning,Pune,Full Time,Refrigeration & Air Conditioning Department,1 Mar 2021,3.0,1.0,4.0,1.0,2.0,5.0,3.0,Very nice,No
Production Engineer,Noida,Full Time,Engineering Department,8 Jun 2021,5.0,4.0,5.0,4.0,4.0,4.0,4.0,Good work environment and culture.,I have no resign at this time.
Production Engineer,Manesar,,Engineering Department,7 Mar 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,.......,.........
Assistant Engineer,Ahmedabad,,,3 Jun 2021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Nothing is right,Team Work is good management
Assistant Engineer Production,Viramgam Ahmedabad Gujarat,,"Operations, Maintenance & Support Department",1 Dec 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Bus timing is don't Right for shift,Good atmosphere
Diploma Apprentice Trainee,IMT Manesar,,HOSE AND TUBE DEPARTMENT Department,0 May 2021,4.0,3.0,5.0,4.0,4.0,5.0,5.0,Good work environment and culture,Learning training etc
Diploma Apprentice Trainee,Manesar,,Production Engineering Department,1 Apr 2021,4.0,4.0,4.0,3.0,4.0,4.0,5.0,Salary issues,Yes
Assistant Engineer,Noida,,Engineering Department,9 Mar 2021,4.0,4.0,4.0,4.0,4.0,4.0,3.0,Yes,All Good
Assistant Engineer,Manesar,,Engineering Department,9 Mar 2021,4.0,5.0,4.0,5.0,5.0,5.0,2.0,According to Designation salary low,
Assistant Engineer,Noada,,Engineering Department,7 Feb 2021,4.0,3.0,4.0,3.0,3.0,4.0,3.0,,
Det,Noida,,Engineering Department,0 Mar 2021,1.0,1.0,2.0,2.0,2.0,1.0,1.0,Job Security,"Culture, work satisfaction, career growth etc"
Assistant Engineer,Noida,,"Operations, Maintenance & Support Department",0 Jul 2020,4.0,3.0,4.0,4.0,5.0,4.0,5.0,Subros is very good company.....all facility available on this condition follow all rule regulations COVID-19 guidelines.,Use mask and wash your hands frequently and maintain social distance 6 feet
Assistant Engineer,Noida,,Production & Manufacturing Department,4 Oct 2020,4.0,3.0,4.0,2.0,3.0,3.0,2.0,No satisfaction  sellery growth after Assistant Engineer,It's a good ato company but salary is not good
Assistant Engineer,Gurgauw,,Engineering Department,1 Jan 2021,5.0,4.0,5.0,4.0,5.0,5.0,4.0,Salary problem and any more learn work,Yes' i like subros Ltd
"Production,Mantinens, Quality",Noida,,"Operations, Maintenance & Support Department",5 Feb 2021,5.0,1.0,3.0,1.0,4.0,4.0,3.0,Over working pressure,Good work environment and culture
Design Engineer,Pune,,H&T Department,6 May 2021,2.0,4.0,4.0,3.0,5.0,5.0,5.0,average,ok
Assistant  Engineer,Ahmedabad,,,6 Apr 2021,4.0,4.0,5.0,3.0,4.0,3.0,3.0,Good work environment & culture. The management is transparent. Company policies are good,Very slow growth & bad working culture. Are high level politics in each department.
Assistant Engineer Mechanical,Gungaon,,Mechanical Department,2 Apr 2021,5.0,4.0,5.0,3.0,5.0,5.0,4.0,Yes,Yes
Hr Officer,Gurgaon Haryana,,Human Resources & Administration Department,8 May 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
Trainee,Greater Noida,,Quality Assurance & Quality Control Department,2 Apr 2021,4.0,4.0,4.0,3.0,3.0,3.0,4.0,,
Machine Operator,"Manesar, Haryana",Full Time,,6 Nov 2022,3.0,3.0,5.0,1.0,4.0,5.0,2.0,Skill development and discipline,Sailary and permotion
Production,Mahemdabad,Full Time,Engineering Department,5 Apr 2021,4.0,4.0,5.0,4.0,5.0,5.0,5.0,Management,Salary issue
Assistant Engineer,Manesar,Full Time,Engineering Department,0 Jan 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good,Comp policie is very good as well as working culture and management is too good...
Diploma Engineer Trainee,Pune,Full Time,,5 Dec 2021,4.0,4.0,5.0,4.0,3.0,5.0,3.0,Subros company is good but they don't increase salary so i left that's job.,"I thankfull subros. It's give me a chance to show my skill & knowledge.
Here i learn lots of new culture and thinking about industry."
Assistant Engineer Production,Noida,,Engineering Department,6 Sep 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Always support in lockdown & team leaders are so supportive & working environment is also better after lockdown,Good working culture.
Diploma Mechanical Engineer,Noida,,Engineering Department,7 Oct 2020,5.0,5.0,4.0,3.0,4.0,3.0,4.0,Approval process is time taking,Work culture
Duty Manager,Gujarat,,,8 Jan 2022,4.0,4.0,3.0,3.0,5.0,5.0,4.0,Nothing,Everything
Dat,Manesar,,Engineering & Manufacturing Department,1 Mar 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"There is nothing to learn . No respect by colleague.bad environment ,,works like labour",Labour work no technical experience.
Production Manager,Manesar,,"Operations, Maintenance & Support Department",4 Apr 2021,1.0,1.0,3.0,1.0,4.0,1.0,1.0,,
Diploma Apprentice Trainee,Noida,,,4 Apr 2021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,
Subros,Noida,Full Time,Noida Department,3 May 2021,1.0,1.0,1.0,1.0,3.0,1.0,1.0,I don't like,Well for freshers.great learning experience.
Engineer,Gurgaon,Full Time,,3 Jul 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Low salary package.,Better environment of this company
Assistant Engineer,Noida,,Engineering Department,9 Nov 2020,4.0,4.0,4.0,4.0,4.0,4.0,4.0,No career growth this company,West of time
Diploma Apprentice,Oragadam,,,8 Aug 2021,1.0,1.0,5.0,1.0,3.0,1.0,1.0,Very good working and culture of Subros.,Low salary
Engineer,Noida,,Engineering Department,0 Jan 2021,4.0,5.0,4.0,4.0,4.0,4.0,4.0,Work with team,Salary is very less
Deputy Engineer,Noida,,Stores & Material Management Department,6 Jan 2021,3.0,3.0,3.0,3.0,4.0,3.0,3.0,Yes,No
A.e.,Karsanpura,,SCM & Logistics Department,6 Apr 2021,4.0,4.0,5.0,3.0,5.0,5.0,3.0,Yes,Company environment very good day by day increase your skills and knowledge
Diploma Engineer Trainee,IMT MANESAR Sector-8 Hariyana,,"Operations, Maintenance & Support Department",3 Jan 2021,1.0,1.0,2.0,1.0,3.0,2.0,2.0,Salary avarage,Good job subros compy
Diploma Engineer Trainee,Gurgaon/Gurugram,,Quality Assurance and Testing Department,5 May 2023,5.0,5.0,5.0,4.0,5.0,5.0,4.0,Diwali par gift,
Logistics Executive,Gurgaon Imt Manesar,,SCM & Logistics Department,4 Jan 2021,3.0,4.0,4.0,4.0,5.0,4.0,5.0,,
Diploma Engineer Trainee,Noida,Full Time,Testing Department,1 Oct 2020,5.0,5.0,5.0,3.0,5.0,5.0,4.0,Working environment  is good.,"Salary is not increased as per designation
Day by day Subros deceased employees policy"
Junior Manager,Noida,Full Time,Production & Manufacturing Department,0 Mar 2019,2.0,2.0,4.0,3.0,4.0,1.0,4.0,One of the best company at system level and at employee welfare level,"Work culture is worst, middle management does not know, how to utilize skills of employee.
Late stay and early calling before shift is annoying."
Diploma Engineer Trainee,Noida,Full Time,Press Shop Department,9 Feb 2021,5.0,4.0,5.0,4.0,5.0,5.0,5.0,Yes,No
Assistant Engineer,Noida Phase 2,Full Time,"Operations, Maintenance & Support Department",4 Jun 2020,4.0,3.0,5.0,3.0,4.0,3.0,3.0,Good work environment and culture.teammates are supportive and the management is transparent company policies are good.,"Salery is little good but career growth is slow
There is  a lot of politics and the management doesn't address our issues"
Diploma Engineer Trainee,Noida,Full Time,"Operations, Maintenance & Support Department",6 Jun 2021,4.0,3.0,4.0,5.0,5.0,4.0,3.0,Yes,The company is open to innovation and readily adopts latest technology.
Diploma Engineer Trainee,Noida,,Compressor Department,9 Jun 2020,3.0,2.0,2.0,2.0,2.0,3.0,2.0,"Salary is very low and transport money is also charged from employees.. 
Don't get a holiday to go home... It is very sad😣",Training & skills development
Junior Manager,Pune,,,1 Dec 2022,4.0,4.0,5.0,3.0,4.0,4.0,3.0,Growth,All facility are good
D.e.t,Noida,,Engineering Department,6 Mar 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,HVAC and all,Nothing
Iti Technician,Gurugram,,MANESAR Department,8 Feb 2021,3.0,4.0,4.0,3.0,3.0,3.0,4.0,Bad,Poor
Engineer,Greater Noida,,"Operations, Maintenance & Support Department",9 May 2021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,
Qa Engineer,Noida,Full Time,Production & Manufacturing Department,7 Mar 2021,4.0,4.0,5.0,3.0,5.0,4.0,5.0,everything,timing
Assistant Engineer,Ahmedabad,Full Time,Production Engineering Department,0 Oct 2021,5.0,3.0,5.0,4.0,5.0,5.0,3.0,"Vision ,core value , Learning",Growth
Apprentice Engineer,Karsanpura,Full Time,,6 Sep 2020,1.0,2.0,2.0,1.0,2.0,1.0,3.0,Seniors are supportive,There is a lot of politics and the management doesn't address our issues.
Det,Noida,,"Operations, Maintenance & Support Department",9 Feb 2021,5.0,5.0,5.0,5.0,5.0,5.0,5.0,All god,Uper level employee behavior
Assistant Engineer,Karsanpura Gujarat,,,9 Sep 2020,5.0,4.0,4.0,4.0,4.0,4.0,4.0,Good work environment and culture. Teammates aresupportive .,Salary is decent but career growth is slow.
Assistant  Engineer,Greater Noida,,Engineering & Manufacturing Department,0 Mar 2021,3.0,5.0,3.0,4.0,5.0,5.0,5.0,Yes I am like in under working subros,No
Assistant Engineer,"Manesar, Haryana",,Engineering Department,5 Mar 2023,5.0,5.0,5.0,3.0,5.0,5.0,3.0,Best,Slow promotion process
Assistant Engineer,Noida,,Engineering Department,3 Jan 2021,4.0,5.0,5.0,4.0,5.0,5.0,3.0,Training provide,Good
Operations Manager,Chennai,,SCM & Logistics Department,0 Oct 2020,4.0,3.0,3.0,3.0,4.0,3.0,3.0,Old and basic techniques,Old and basic techniques and technology
Assistant Engineer Mechanical,Noida,,"Operations, Maintenance & Support Department",2 May 2021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Company policies are not good,Every thing poor
Diploma Engineer Trainee,Mumbai,Full Time,Operations Department,5 Oct 2020,5.0,5.0,5.0,5.0,5.0,5.0,4.0,Good work environment and culture,There is nothing to dislike
Deputy Engineer Production,Noida,Full Time,Engineering Department,9 Nov 2020,4.0,3.0,4.0,3.0,5.0,3.0,3.0,Good team mates and supportive Management,Salary Growth's
Maintenance Engineer   (working remotely),,,"Operations, Maintenance & Support Department",6 May 2023,4.0,4.0,4.0,4.0,4.0,4.0,1.0,Working culture is too good,No promotion
DET-2,Noida UP,,Accounting & Taxation Department,0 Mar 2021,4.0,5.0,5.0,4.0,5.0,5.0,4.0,good Training,Management
Dat,Maneshar,,Production & Manufacturing Department,9 Jan 2021,5.0,5.0,4.0,5.0,5.0,5.0,5.0,Discipline and they produce good quality products.,Nothing
Production Engineer,Imt Manesar Haryana 122050,,,5 Jul 2021,3.0,4.0,5.0,5.0,4.0,5.0,5.0,Yes,there is no political problem.
Assistant Engineer Production,Gurugram,,Engineering Department,8 Sep 2020,4.0,4.0,5.0,3.0,5.0,4.0,3.0,"All thing is good,.job security is very good. Incriment is average.",Present time food not like.
Accounts Executive,Gujarat,,Accounting & Taxation Department,6 Jan 2021,5.0,5.0,5.0,5.0,4.0,1.0,1.0,Subros culture is not good,There is a lot of political
Process  And Industrial Engineer,New Delhi,,Construction / Manufacturing Department,9 Jan 2022,5.0,2.0,5.0,1.0,5.0,1.0,1.0,Mediocre Overall,Low Salaries
Assistant Engineer,Manesar,,,1 May 2021,5.0,3.0,4.0,2.0,5.0,3.0,4.0,I like Subros management,Increase of sallary
Production & Planning Engineer,Noida,Full Time,Engineering Department,2 Mar 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,He is the best company for learning and smart work.,I like skill development/learning at subros limited
Diploma Engineer Trainee,Noida,Full Time,Production Department,8 Dec 2021,4.0,4.0,4.0,3.0,2.0,3.0,2.0,No job security  in this company,Hvac
A E,Gurugram Haryana,,Hvac Department,4 Apr 2021,3.0,4.0,4.0,4.0,4.0,4.0,4.0,I also breaked,Gfvnjffbnnkbvfjmvcfb
Mechanical Engineer,Noida,,,0 Sep 2021,4.0,3.0,3.0,3.0,3.0,3.0,3.0,"I was join from Japanese MNC and I think it's big company and culture will be good. But I m wrong was that time. It is also same as other Lala company. 
Thanks","This company work culture is good.Management is good ,there is no politics."
Senior Officer,Gurgaon,,Stores & Material Management Department,8 Sep 2020,1.0,1.0,1.0,1.0,3.0,1.0,1.0,There work management is good.but salary is good as a Assistant Engineer.but career growth is slow.,Everything is good
Assistant Engineer,Manesar,,Engineering Department,4 Oct 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Nothing is bad,Learning continue about industries
Diploma Engineer Trainee,Manesar,,Store Department,1 May 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Salary issue,Good company
Production,Gurugram IMT Manesar,,Production & Quality Department,3 Sep 2022,4.0,4.0,5.0,3.0,3.0,5.0,3.0,Everything good.,Subros give us timely full salery . Give us security from WHO guidelines.
Assistant Engineer,Chennai,,Engineering Department,3 Nov 2020,5.0,5.0,5.0,4.0,5.0,4.0,5.0,I learn new skills but subros gave me only heat exchanger knowledge,
Assistant Engineer,Noida,,Engineering Department,4 Aug 2020,4.0,3.0,5.0,3.0,5.0,3.0,3.0,,
Diploma Engineer Trainee,Noida,Full Time,"Operations, Maintenance & Support Department",7 Jun 2018,5.0,5.0,4.0,4.0,5.0,4.0,3.0,"I like subros training time but not best behavior my team leader,",The work pressure is very high I have work 12 hours in day straight but grow is slow
Deputy Engineer,Noida,Full Time,"Operations, Maintenance & Support Department",5 Nov 2020,4.0,4.0,5.0,4.0,3.0,4.0,5.0,Job security good,Through our growth
Assistant Engineer,Gujrat,Full Time,,3 Dec 2020,4.0,4.0,5.0,4.0,5.0,4.0,4.0,I have a very good experience. And my senior is very helpful. From whom I have a lot  to learn.,Good police in subros company
Assistant Engineer,Noida,Full Time,Engineering Department,6 Jan 2021,5.0,3.0,4.0,4.0,4.0,4.0,4.0,Excellent,Excellent
Officer,,,SCM & Logistics Department,7 Feb 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good company for trainee,It's neglect manpower
Diploma Engineer Trainee,Greater Noida,,Engineering Department,1 Nov 2020,4.0,4.0,4.0,4.0,4.0,4.0,3.0,Good,"Compensation is decent, but growth is slow. The work pressure is very high. Sometimes, I have to work 14-18 hours straight in a day as I have to attend client calls in the evening and sometimes late into the night. Managers do not value an individuals’ unique strengths, which is why I have to take back my suggestions most of the times. I do receive appreciation emails from my client, but they mostly go unnoticed during my mid-year appraisals. Also, there is no on-job training for freshers, hence senior folks like me have to guide them step-by-step, which is a pain sometimes....Read More"
Diploma Engineer Trainee,B-216 Noida,,Prod Department,5 Nov 2019,5.0,5.0,5.0,4.0,4.0,4.0,4.0,Supporting department .good policy,H.R behave not a Satisfaction
Deputy Engineer Production.,Noida,,Engineering Department,8 Sep 2020,5.0,3.0,5.0,3.0,4.0,3.0,3.0,Good work environment and culture.company policy are good,There is a lot of politics and management doesn't addree our issues.
Sr Officer Store & Logistics,Noida,,Accounting & Taxation Department,9 Jan 2021,3.0,5.0,4.0,5.0,5.0,5.0,5.0,Very vad management,
Mechanical Engineer,Sanand,,,7 Aug 2020,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,
Officer,Manesar,Full Time,SCM & Logistics Department,5 Apr 2021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Very bad experience...if you are intelligent  then nobody need to go in Subros,Dirty politics
Assistant Engineer,IMT Gurugram,Full Time,,0 Sep 2020,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Working standard, facility, punctuality, trainings, work, canteen food, working areas, job security, company policies etc.",No
Det,Imt Manesar,Full Time,,6 Sep 2020,4.0,3.0,3.0,3.0,4.0,3.0,4.0,job security is very good.work culture is also good.management always support and policies are very good.,Stoped forcelly over time.
